film_id,film_name,theme,theme_id,weight
1216737,One of Our Aircraft is Missing,War in the Sky,D  1560,2
211673,"One Potato, Two Potato",Interracial/Cross-Cultural Romance,D  1493,8
211673,"One Potato, Two Potato",Custody Battles,D  1379,7
211673,"One Potato, Two Potato",Race Relations,D  1579,6
21891537,Lone Survivor,Behind Enemy Lines,D  1791,8
21891537,Lone Survivor,Unlikely Heroes,D  1633,6
21891537,Lone Survivor,Military Life,D  1543,3
1219122,$1000 a Minute,Race Against Time,D  1432,7
1219122,$1000 a Minute,Inheritance at Stake,D  1716,5
1219122,$1000 a Minute,Mistaken Identities,D  1406,3
517021,One True Thing,Mothers and Daughters,D  1615,9
517021,One True Thing,Battling Illness,D  1389,6
517021,One True Thing,Families in Crisis,D  2141,5
1221958,The Taking of Pelham One Two Three,Hijackings,D  1444,6
1221958,The Taking of Pelham One Two Three,Hostage Situations,D  1576,5
1221958,The Taking of Pelham One Two Three,Perfect Crime,D  1549,5
456687,One Way Passage,Brief Encounters,D  1584,5
456687,One Way Passage,Escape From Prison,D  1481,5
456687,One Way Passage,Star-Crossed Lovers,D  1551,5
1210969,Only Angels Have Wings,Love Triangles,D  1492,4
30599,Only When I Laugh,Actor's Life,D  1556,5
30599,Only When I Laugh,Alcoholism,D  1375,5
30599,Only When I Laugh,Mothers and Daughters,D  1615,5
30599,Only When I Laugh,Single Life,D  3060,5
20770468,Open Heart,Doctors and Patients,D  1500,5
314430,Operation Petticoat,Military Life,D  1543,5
314430,Operation Petticoat,War At Sea,D  1559,5
1210988,Operation Thunderbolt,Daring Rescues,D  1376,5
1210988,Operation Thunderbolt,Hijackings,D  1444,5
1210988,Operation Thunderbolt,Hostage Situations,D  1576,5
436604,Operator 13,Assumed Identities,D  1405,5
436604,Operator 13,Opposites Attract,D  1490,5
436604,Operator 13,Women During Wartime,D  1562,5
13977,Orchestra Wives,Musician's Life,D  1653,8
13977,Orchestra Wives,Bohemian Life,D  1428,7
13977,Orchestra Wives,Crumbling Marriages,D  1506,7
13977,Orchestra Wives,Lovers Reunited,D  1620,4
18358,Ordinary People,Haunted By the Past,D  1404,9
18358,Ordinary People,Death of a Child,D  1679,8
18358,Ordinary People,Fathers and Sons,D  1617,8
18358,Ordinary People,Mothers and Sons,D  1618,8
18358,Ordinary People,Suburban Dysfunction,D  1414,8
18358,Ordinary People,Dysfunctional Families,D  3396,5
18358,Ordinary People,Families in Crisis,D  2141,5
18358,Ordinary People,Therapy,D  3242,5
18358,Ordinary People,Suicide,D  1613,3
1216769,The Organizer,Labor Unions,D  1392,9
244768,Orlando,Gender-Bending,D  1407,5
244768,Orlando,Time Sleepers,D  1536,4
334154,Oscar and Lucinda,Gambling,D  1498,5
334154,Oscar and Lucinda,Inheritance at Stake,D  1716,5
334154,Oscar and Lucinda,Obsessive Quests,D  1546,5
1211001,Otello,Dangerous Friends,D  1571,5
1211001,Otello,Star-Crossed Lovers,D  1551,5
455424,Othello,Dangerous Friends,D  1571,5
59842,Annie Hall,Breakups and Divorces,D  2142,5
59842,Annie Hall,Opposites Attract,D  1490,5
1211002,The Other Side of Midnight,Ladder to the Top,D  1399,5
1211002,The Other Side of Midnight,Lovers Reunited,D  1620,5
1211002,The Other Side of Midnight,Romantic Betrayal,D  1386,5
1211002,The Other Side of Midnight,Treacherous Spouses,D  1573,5
1241566,The Other Side of Sunday,Fathers and Daughters,D  1616,5
1241566,The Other Side of Sunday,Sexual Awakening,D  1505,5
1211156,The Other Side of the Mountain,Living With Disability,D  1513,9
1211156,The Other Side of the Mountain,Crumbling Marriages,D  1506,5
1211156,The Other Side of the Mountain,Suicide,D  1613,5
1211156,The Other Side of the Mountain,Daring Rescues,D  1376,3
4202868,Other Voices,Crumbling Marriages,D  1506,5
4202868,Other Voices,Infidelity,D  1486,5
324080,Our Dancing Daughters,Love Triangles,D  1492,5
324080,Our Dancing Daughters,Class Differences,D  1412,3
1211245,Our Town,Small-Town Life,D  1652,5
6176752,Our Very Own,Small-Town Life,D  1652,8
6176752,Our Very Own,Down on Their Luck,D  1383,7
6176752,Our Very Own,Obsessive Quests,D  1546,7
6176752,Our Very Own,Innocence Lost,D  1377,6
6176752,Our Very Own,Crumbling Marriages,D  1506,5
9419,Out of Africa,Culture Clash,D  1411,5
9419,Out of Africa,Infidelity,D  1486,5
9419,Out of Africa,Self-Destructive Romance,D  1487,5
425064,Out of Sight,Bank Robbery,D  1575,8
425064,Out of Sight,Opposites Attract,D  1490,7
425064,Out of Sight,One Last Heist,D  1471,6
210003,Outland,Drug Trade,D  1476,5
210003,Outland,Fighting the System,D  1503,5
210003,Outland,Lone Wolves,D  1628,5
388452,The Outlaw Josey Wales,Vigilantes,D  1528,6
388452,The Outlaw Josey Wales,Lone Wolves,D  1628,5
388452,The Outlaw Josey Wales,Out For Revenge,D  1719,5
388452,The Outlaw Josey Wales,Righting the Wronged,D  1631,5
388452,The Outlaw Josey Wales,White People Among Indians,D  1564,5
18664036,Outside the Law,Fighting the System,D  1503,5
18664036,Outside the Law,Political Unrest,D  1610,5
18706407,Overnight Sensation,Writer's Life,D  1581,5
18714716,The Overture,Fighting the System,D  1503,5
18714716,The Overture,Musician's Life,D  1653,5
14311,The Ox-Bow Incident,Miscarriage of Justice,D  1557,5
14311,The Ox-Bow Incident,Sheriffs and Outlaws,D  1632,5
14311,The Ox-Bow Incident,Miscarriage of Justice,D  1557,5
14311,The Ox-Bow Incident,Sheriffs and Outlaws,D  1632,5
1112151,Paddle to the Sea,Journey of Self-Discovery,D  1667,7
1112151,Paddle to the Sea,Innocence Lost,D  1377,4
1112151,Paddle to the Sea,Survival in the Wilderness,D  1499,4
1216521,Paint Your Wagon,Love Triangles,D  1492,5
1216521,Paint Your Wagon,Prospectors and Land Rights,D  1713,5
21052371,Pain & Gain,Crime Gone Awry,D  1637,5
21052371,Pain & Gain,Kidnapping,D  1665,5
21052371,Pain & Gain,Unlikely Criminals,D  1474,5
1216524,Pal Joey,Romantic Betrayal,D  1386,7
1216524,Pal Joey,Age Disparity Romance,D  1553,6
1216524,Pal Joey,Unrequited Love,D  1552,5
1210418,The Paleface,Flight of the Innocent,D  1525,7
1210418,The Paleface,Witnessing a Crime,D  1445,7
1210418,The Paleface,Unlikely Heroes,D  1633,4
1210418,The Paleface,Woman In Jeopardy,D  1443,3
1226448,The Panama Deception,Conspiracies,D  1436,5
1226448,The Panama Deception,Political Corruption,D  1596,5
1226448,The Panama Deception,Political Unrest,D  1610,5
14018,Panic in the Streets,Race Against Time,D  1432,7
14018,Panic in the Streets,Plagues and Epidemics,D  3089,5
6208855,Pan's Labyrinth,Chosen One,D  3150,7
6208855,Pan's Labyrinth,Fantasy Life,D  1668,6
6208855,Pan's Labyrinth,Mythical Creatures,D  1793,6
6208855,Pan's Labyrinth,Mothers and Daughters,D  1615,5
6208855,Pan's Labyrinth,Servants and Employers,D  1413,5
1210454,Papa's Delicate Condition,Alcoholism,D  1375,5
1210454,Papa's Delicate Condition,Crumbling Marriages,D  1506,5
1234485,The Paper,Members of the Press,D  1643,7
1234485,The Paper,Work Ethics,D  1640,4
57837,The Paper Chase,Teachers and Students,D  1614,6
57837,The Paper Chase,Twentysomething Life,D  1649,6
57837,The Paper Chase,College Life,D  1522,5
231182,Paper Moon,Fathers and Daughters,D  1616,7
231182,Paper Moon,Cons and Scams,D  1607,5
1210432,Papillon,Escape From Prison,D  1481,5
1210432,Papillon,Miscarriage of Justice,D  1557,5
1210432,Papillon,Prison Life,D  3244,5
1211804,The Paradine Case,Romantic Betrayal,D  1386,6
1211804,The Paradine Case,Work Ethics,D  1640,6
1211804,The Paradine Case,Infidelity,D  1486,5
1211804,The Paradine Case,Lawyers,D  1502,5
21294385,Paradise,Air Disasters,D  1588,5
21294385,Paradise,Crisis of Faith,D  1396,5
21294385,Paradise,Fish Out of Water,D  1422,5
21294385,Paradise,Journey of Self-Discovery,D  1667,5
21294385,Paradise,Unlikely Friendships,D  1770,5
19797137,Paradise Lost 3: Purgatory,Clearing One's Name,D  2085,5
19797137,Paradise Lost 3: Purgatory,Miscarriage of Justice,D  1557,5
19797137,Paradise Lost 3: Purgatory,Murder Investigations,D  1768,5
5065080,Paradise Now,Terrorism,D  1434,9
5065080,Paradise Now,Life Under Occupation,D  1464,8
5065080,Paradise Now,Political Unrest,D  1610,7
5065080,Paradise Now,Sibling Relationships,D  1624,6
5065080,Paradise Now,Crisis of Conscience,D  1651,5
19411285,ParaNorman,Chosen One,D  3150,5
19411285,ParaNorman,Curses and Spells,D  3246,5
19411285,ParaNorman,Witches,D  1450,5
19411285,ParaNorman,Zombies,D   644,5
428349,The Parent Trap,Assumed Identities,D  1405,5
428349,The Parent Trap,Breakups and Divorces,D  2142,5
428349,The Parent Trap,Matchmakers,D  3192,5
428349,The Parent Trap,Mischievous Children,D  1497,5
428349,The Parent Trap,Summer Camp,D  1601,5
428349,The Parent Trap,Twins and Lookalikes,D  1408,5
1210437,Parenthood,Parenthood,D  1415,8
1210437,Parenthood,Dropping Out,D  3251,5
1210437,Parenthood,Eccentric Families,D  1418,4
1210437,Parenthood,Sibling Relationships,D  1624,3
53018,Paris Blues,Americans Abroad,D  1427,5
53018,Paris Blues,Musician's Life,D  1653,5
1210470,Paris Underground,Heroic Mission,D  1630,7
1210470,Paris Underground,Women During Wartime,D  1562,7
1210470,Paris Underground,Life Under Occupation,D  1464,6
68226,Partners,Culture Clash,D  1411,7
68226,Partners,Going Undercover,D  1478,5
9035,A Passage to India,Colonialism,D  1612,5
9035,A Passage to India,Culture Clash,D  1411,5
9035,A Passage to India,Miscarriage of Justice,D  1557,5
15425,Passion Fish,Living With Disability,D  1513,6
15425,Passion Fish,Servants and Employers,D  1413,6
15425,Passion Fish,Unlikely Friendships,D  1770,5
15425,Passion Fish,Women's Friendship,D  1623,5
15425,Passion Fish,Starting Over,D  1599,4
4116205,The Passion of the Christ,Crisis of Faith,D  1396,5
4116205,The Passion of the Christ,Immortality,D  3234,5
4116205,The Passion of the Christ,Message From God,D  1397,5
4116205,The Passion of the Christ,Members of the Clergy,D  2145,4
4116205,The Passion of the Christ,Miraculous Events,D  2144,3
4116205,The Passion of the Christ,Redemption,D  1587,3
309430,The Plot Against Harry,Nothing Goes Right,D  1410,7
309430,The Plot Against Harry,Going Straight,D  1475,5
18773118,Road to Nowhere,Filmmaking,D  1641,5
18773118,Road to Nowhere,Murder Investigations,D  1768,5
60921,Passport To Pimlico,Rise To Power,D  1597,5
25015,Pat and Mike,Battle of the Sexes,D  1686,7
25015,Pat and Mike,Love Triangles,D  1492,6
25015,Pat and Mike,Otherwise Engaged,D  1488,5
1241694,Patch Adams,Doctors and Patients,D  1500,5
1241694,Patch Adams,Opposites Attract,D  1490,5
1211833,A Patch of Blue,Living With Disability,D  1513,6
1211833,A Patch of Blue,Mothers and Daughters,D  1615,5
1211833,A Patch of Blue,Interracial/Cross-Cultural Romance,D  1493,4
6751565,Pathfinder,Chosen One,D  3150,5
6751565,Pathfinder,Fish Out of Water,D  1422,5
6751565,Pathfinder,Heroic Mission,D  1630,5
6751565,Pathfinder,Obsessive Quests,D  1546,5
6751565,Pathfinder,Righting the Wronged,D  1631,5
6751565,Pathfinder,Vikings,D  5126,5
2747775,The Patriot,Colonialism,D  1612,5
2747775,The Patriot,Haunted By the Past,D  1404,5
2747775,The Patriot,Heroic Mission,D  1630,5
2747775,The Patriot,Out For Revenge,D  1719,5
2747775,The Patriot,Colonialism,D  1612,5
2747775,The Patriot,Haunted By the Past,D  1404,5
2747775,The Patriot,Heroic Mission,D  1630,5
2747775,The Patriot,Out For Revenge,D  1719,5
22086069,Axe Giant,Mythical Creatures,D  1793,5
19314368,"Beats, Rhymes & Life: Travels/A Tribe Called Quest",Musician's Life,D  1653,5
1200744,The Cat's Paw,Fighting the System,D  1503,7
1200744,The Cat's Paw,Political Corruption,D  1596,5
309428,The Pawnbroker,Haunted By the Past,D  1404,8
309428,The Pawnbroker,Crimes Against Humanity,D  1463,4
3314253,Pearl Harbor,Love Triangles,D  1492,7
3314253,Pearl Harbor,Great Battles,D  1561,5
3314253,Pearl Harbor,Life on the Homefront,D  1461,5
3314253,Pearl Harbor,War in the Sky,D  1560,5
3314253,Pearl Harbor,Women During Wartime,D  1562,3
1210496,The Pedestrian,Haunted By the Past,D  1404,5
1210496,The Pedestrian,Office Politics,D  1391,5
19950,Peggy Sue Got Married,Time Travel,D  1455,5
1210852,Pelle the Conqueror,Fathers and Sons,D  1617,6
1210852,Pelle the Conqueror,Down on Their Luck,D  1383,5
1210852,Pelle the Conqueror,Immigrant Life,D  1402,5
69905,Pennies from Heaven,Fantasy Life,D  1668,5
69905,Pennies from Heaven,Self-Destructive Romance,D  1487,5
69905,Pennies from Heaven,Unrequited Love,D  1552,5
69905,Pennies from Heaven,Fantasy Life,D  1668,5
69905,Pennies from Heaven,Self-Destructive Romance,D  1487,5
69905,Pennies from Heaven,Unrequited Love,D  1552,5
31773,Penny Serenade,Crumbling Marriages,D  1506,5
31773,Penny Serenade,Death of a Child,D  1679,5
1218390,Rear Window,Voyeurs,D  1437,7
1218390,Rear Window,Amateur Sleuths,D  1483,5
1218390,Rear Window,Witnessing a Crime,D  1445,5
19778041,People Like Us,Coming Home,D  3188,5
19778041,People Like Us,Death of a Parent,D  1738,5
19778041,People Like Us,Journey of Self-Discovery,D  1667,5
19778041,People Like Us,Keeping a Secret,D  3184,5
5383,The People vs. Larry Flynt,Rags To Riches,D  1423,6
5383,The People vs. Larry Flynt,Death of a Partner,D  1678,4
5383,The People vs. Larry Flynt,Drug Addiction,D  1374,4
5383,The People vs. Larry Flynt,Rise and Fall Stories,D  1635,4
3643038,Pepe,Fish Out of Water,D  1422,5
3643038,Pepe,Ranchers,D  1563,5
2747758,The Perfect Storm,Disasters at Sea,D  1589,8
2747758,The Perfect Storm,Daring Rescues,D  1376,6
2747758,The Perfect Storm,Forces of Nature,D  2750,5
1210870,The Perils of Pauline,Obsessive Quests,D  1546,5
200220,Period of Adjustment,Foibles of Marriage,D  1707,5
7457617,Persepolis,Living In Exile,D  3187,5
7457617,Persepolis,Political Unrest,D  1610,5
7457617,Persepolis,Teen Angst,D  3136,5
1211868,Pete Kelly's Blues,Musician's Life,D  1653,5
506047,Pete 'n' Tillie,Foibles of Marriage,D  1707,5
506047,Pete 'n' Tillie,Opposites Attract,D  1490,5
228289,Peter Ibbetson,Star-Crossed Lovers,D  1551,5
228289,Peter Ibbetson,Supernatural Romance,D  1554,4
200450,Pete's Dragon,Mythical Creatures,D  1793,5
200450,Pete's Dragon,Orphans,D  1378,5
251546,Peyton Place,Mothers and Daughters,D  1615,7
251546,Peyton Place,Generation Gap,D  1381,6
251546,Peyton Place,Small-Town Life,D  1652,6
251546,Peyton Place,Suburban Dysfunction,D  1414,6
251546,Peyton Place,Kids in Trouble,D  1382,5
253875,Phaedra,Forbidden Love,D  2277,5
253875,Phaedra,Love Triangles,D  1492,5
53046,The Phantom of the Opera,Dangerous Attraction,D  1526,5
53046,The Phantom of the Opera,Disfigured Criminals,D  1570,5
53046,The Phantom of the Opera,Unrequited Love,D  1552,5
53046,The Phantom of the Opera,Woman In Jeopardy,D  1443,5
53046,The Phantom of the Opera,Dangerous Attraction,D  1526,5
53046,The Phantom of the Opera,Disfigured Criminals,D  1570,5
53046,The Phantom of the Opera,Unrequited Love,D  1552,5
53046,The Phantom of the Opera,Woman In Jeopardy,D  1443,5
68300,Phantom of the Paradise,Assumed Identities,D  1405,6
68300,Phantom of the Paradise,Righting the Wronged,D  1631,6
68300,Phantom of the Paradise,Obsessive Quests,D  1546,5
68300,Phantom of the Paradise,Cons and Scams,D  1607,4
507004,Philadelphia,Fighting the System,D  1503,5
507004,Philadelphia,Living With AIDS,D  1388,5
507004,Philadelphia,Social Injustice,D  1508,5
507004,Philadelphia,Whistleblowers,D  1504,5
25813,The Philadelphia Story,Otherwise Engaged,D  1488,5
25813,The Philadelphia Story,Wedding Bells,D  1417,5
3857685,The Pianist,Crimes Against Humanity,D  1463,6
111945,The Piano,Love Triangles,D  1492,6
111945,The Piano,Arranged Marriages,D  1385,5
111945,The Piano,Colonialism,D  1612,5
1210545,Pickup on South Street,Conspiracies,D  1436,5
1210545,Pickup on South Street,Dishonor Among Thieves,D  1712,5
1210545,Pickup on South Street,Redemption,D  1587,5
1210545,Pickup on South Street,Unlikely Heroes,D  1633,5
18748074,The Pickwick Papers,Unlikely Friendships,D  1770,5
1210898,Picnic,Love Triangles,D  1492,5
1210898,Picnic,Self-Destructive Romance,D  1487,5
1210898,Picnic,Small-Town Life,D  1652,5
507769,The Picture of Dorian Gray,Deal With the Devil,D  1403,7
507769,The Picture of Dorian Gray,Innocence Lost,D  1377,5
3995290,Pieces of April,Family Gatherings,D  1558,8
3995290,Pieces of April,Mothers and Daughters,D  1615,8
3995290,Pieces of April,Nothing Goes Right,D  1410,6
3995290,Pieces of April,Dysfunctional Families,D  3396,5
3995290,Pieces of April,Eccentric Families,D  1418,5
3995290,Pieces of April,Families in Crisis,D  2141,5
222967,The Pied Piper,Life Under Occupation,D  1464,5
222967,The Pied Piper,Life Under Occupation,D  1464,5
10762752,Blind Pig Who Wants to Fly,Culture Clash,D  1411,5
10762752,Blind Pig Who Wants to Fly,Race Relations,D  1579,5
10762752,Blind Pig Who Wants to Fly,Culture Clash,D  1411,5
10762752,Blind Pig Who Wants to Fly,Race Relations,D  1579,5
1216717,Pigskin Parade,Football Players,D  1420,7
1216717,Pigskin Parade,College Life,D  1522,5
1216717,Pigskin Parade,Fish Out of Water,D  1422,5
489522,Pillow Talk,Opposites Attract,D  1490,7
489522,Pillow Talk,Battle of the Sexes,D  1686,6
489522,Pillow Talk,Mistaken Identities,D  1406,6
489522,Pillow Talk,Schemes and Ruses,D  3228,5
5332177,The Pink Panther,Bumbling Cops,D  1622,9
5332177,The Pink Panther,Nothing Goes Right,D  1410,5
5332177,The Pink Panther,Crime Sprees,D  1638,4
73023,The Pink Panther Strikes Again,Bumbling Cops,D  1622,5
73023,The Pink Panther Strikes Again,Kidnapping,D  1665,5
73023,The Pink Panther Strikes Again,Police Corruption,D  1595,5
1200,Pretty in Pink,First Love,D  1491,6
1200,Pretty in Pink,High School Life,D  1431,6
1200,Pretty in Pink,Opposites Attract,D  1490,6
1200,Pretty in Pink,Teen Angst,D  3136,5
1200,Pretty in Pink,Class Differences,D  1412,4
1200,Pretty in Pink,Fathers and Daughters,D  1616,4
1200,Pretty in Pink,Unrequited Love,D  1552,3
477093,Pinky,Race Relations,D  1579,5
1229722,Pinocchio,Toys Come to Life,D  1792,6
1229722,Pinocchio,Curses and Spells,D  3246,5
1229722,Pinocchio,Obsessive Quests,D  1546,4
33909,The Pirate,Assumed Identities,D  1405,5
33909,The Pirate,Pirates,D  1470,2
